matchId,date,leagueId,league,round,homeId,awayId,homeTeam,awayTeam,homeRank,awayRank,homeFormation,awayFormation,homeRating,awayRating,homeScore,awayScore,result,homePossession,awayPossession,homeXG,awayXG,homeXGOT,awayXGOT,homeShots,awayShots,homeShotsOT,awayShotsOT,homeShotsOff,awayShotsOff,homeInsideBox,awayInsideBox,homeOutsideBox,awayOutsideBox,homeBigChance,awayBigChance,homeBigMiss,awayBigMiss,homeTouchesBox,awayTouchesBox,homePasses,awayPasses,homePassAcc,awayPassAcc,homeCrossAcc,awayCrossAcc,homeLongBallAcc,awayLongBallAcc,homeCorners,awayCorners,homeTackles,awayTackles,homeInterceptions,awayInterceptions,homeBlocks,awayBlocks,homeClearances,awayClearances,homeKeeperSaves,awayKeeperSaves,homeYellow,awayYellow,homeRed,awayRed,homeFouls,awayFouls,homeOffside,awayOffside,homeFifaRank,awayFifaRank,cityMatch,countryMatch,neutral
4454403,2024-06-12T00:00:00.000Z,890643,World Cup Qualification CONCACAF 2nd Round Grp. F,3,5756,262132,Puerto Rico,Anguilla,160,209,4-3-3,5-3-2,7.8,5.1,8,0,H,73,27,,,,,27,3,11,1,11,1,19,1,8,2,6,1,2,1,62,4,469,181,86,61,29,0,69,30,6,0,20,10,2,5,1,5,6,29,1,2,1,1,0,0,11,11,2,0,160,209,Bayamón,Puerto Rico,FALSE
4523658,2024-11-19T12:00:00.000Z,893083,World Cup Qualification AFC 3rd Round Grp. A,6,6330,8700,North Korea,Uzbekistan,111,58,4-4-2,4-3-3,6.4,7.3,0,1,A,59,41,,,,,15,16,2,2,5,8,3,9,12,7,1,0,1,0,13,25,551,381,77,69,15,36,39,33,3,3,11,15,10,9,6,7,17,26,1,2,1,1,0,1,8,9,2,1,111,58,Vientiane,Laos,TRUE
4523704,2024-11-19T12:00:00.000Z,893085,World Cup Qualification AFC 3rd Round Grp. C,6,5822,6715,China,Japan,92,15,4-3-1-2,3-4-2-1,6.2,7.3,1,3,A,32,68,,,,,8,11,3,5,3,4,3,7,5,4,1,3,0,1,4,19,291,613,69,86,14,36,33,65,2,6,15,16,8,5,2,2,22,16,2,2,3,1,0,0,17,10,2,1,92,15,Xiamen,China,FALSE
4523659,2024-11-19T14:00:00.000Z,893083,World Cup Qualification AFC 3rd Round Grp. A,6,5893,6711,Kyrgyzstan,Iran,103,19,3-4-2-1,4-2-3-1,6.4,7,2,3,A,39,61,,,,,8,14,3,5,3,6,4,8,4,6,1,1,0,0,15,12,358,570,77,86,27,27,50,68,3,3,16,13,13,11,3,2,15,13,2,1,2,1,0,0,8,13,2,1,103,19,Bishkek,Kyrgyzstan,FALSE
4523714,2024-11-19T14:00:00.000Z,893084,World Cup Qualification AFC 3rd Round Grp. B,6,6333,7804,Palestine,South Korea,100,22,4-4-2,4-2-3-1,6.6,6.9,1,1,D,26,74,,,,,6,16,2,6,3,6,6,11,0,5,1,0,0,0,13,47,227,650,62,88,25,21,23,69,2,8,14,6,7,6,4,1,34,8,5,1,4,0,0,0,16,6,2,4,100,22,Amman,Jordan,TRUE
4523715,2024-11-19T18:15:00.000Z,893084,World Cup Qualification AFC 3rd Round Grp. B,6,5821,5816,Kuwait,Jordan,135,64,4-4-2,3-4-2-1,7,6.7,1,1,D,49,51,,,,,10,11,5,4,4,5,5,7,5,4,1,0,1,0,17,29,392,389,80,76,38,26,45,46,3,11,24,29,10,4,2,1,35,20,3,4,1,1,0,0,4,10,0,4,135,64,Kuwait City,Kuwait,FALSE
4523703,2024-11-19T18:15:00.000Z,893085,World Cup Qualification AFC 3rd Round Grp. C,6,5901,6716,Bahrain,Australia,76,24,3-4-2-1,3-4-2-1,6.6,6.6,2,2,D,41,59,,,,,8,8,3,4,1,3,3,7,5,1,2,4,1,2,9,25,364,527,74,84,6,37,30,53,2,6,18,10,10,8,1,3,19,19,2,1,1,1,0,0,9,10,2,5,76,24,Riffa,Bahrain,FALSE
4523707,2025-03-20T09:10:00.000Z,893085,World Cup Qualification AFC 3rd Round Grp. C,7,6716,6324,Australia,Indonesia,26,127,3-4-2-1,5-4-1,7.1,6.2,5,1,H,40,60,,,,,9,11,7,4,1,3,7,7,2,4,5,2,0,1,11,19,349,520,81,86,33,18,42,54,5,7,6,16,6,6,4,1,34,8,3,2,0,0,0,0,11,13,0,1,26,127,Sydney,Australia,FALSE
4523706,2025-03-20T10:35:00.000Z,893085,World Cup Qualification AFC 3rd Round Grp. C,7,6715,5901,Japan,Bahrain,15,81,3-4-2-1,4-2-3-1,7.2,6.4,2,0,H,61,39,,,,,12,7,4,2,4,3,11,5,1,2,3,0,2,0,22,9,565,360,85,73,27,8,47,43,8,1,13,21,14,9,2,4,17,23,2,2,1,1,0,0,18,5,2,3,15,81,Saitama,Japan,FALSE
4523716,2025-03-20T11:00:00.000Z,893084,World Cup Qualification AFC 3rd Round Grp. B,7,7804,5824,South Korea,Oman,23,80,4-2-3-1,4-2-3-1,6.9,6.8,1,1,D,63,37,,,,,11,5,3,2,4,0,7,0,4,5,2,0,1,0,17,5,653,377,90,76,22,13,70,38,3,4,12,13,4,8,3,4,10,25,1,2,0,2,0,0,9,10,0,0,23,80,Goyang,South Korea,FALSE
4523655,2025-03-20T16:00:00.000Z,893083,World Cup Qualification AFC 3rd Round Grp. A,7,8700,5893,Uzbekistan,Kyrgyzstan,58,107,3-4-3,3-5-2,7.4,6.3,1,0,H,74,26,,,,,26,1,9,0,13,0,16,0,10,1,4,0,3,0,38,2,702,255,87,65,21,0,62,27,12,0,8,12,7,10,1,4,4,32,0,8,4,1,0,1,13,10,3,0,58,107,Tashkent,Uzbekistan,FALSE
4523657,2025-03-20T16:00:00.000Z,893083,World Cup Qualification AFC 3rd Round Grp. A,7,6711,5789,Iran,United Arab Emirates,18,63,4-2-3-1,4-2-3-1,7.3,6.4,2,0,H,56,44,,,,,15,6,8,1,4,4,8,3,7,3,4,0,2,0,24,10,502,401,84,77,42,14,52,36,4,1,15,20,9,9,1,3,15,18,1,6,1,1,0,0,12,8,6,1,18,63,Tehran,Iran,FALSE
4523656,2025-03-20T18:15:00.000Z,893083,World Cup Qualification AFC 3rd Round Grp. A,7,5902,6330,Qatar,North Korea,48,115,3-4-3,4-4-2,7.4,5.8,5,1,H,53,47,,,,,12,12,9,6,3,2,7,4,5,8,5,1,1,0,10,21,495,428,82,82,29,20,42,50,4,7,15,8,10,11,3,0,25,16,5,5,1,3,0,0,10,19,2,2,48,115,Al Rayyan,Qatar,FALSE
4523708,2025-03-20T18:15:00.000Z,893084,World Cup Qualification AFC 3rd Round Grp. B,7,5816,6333,Jordan,Palestine,64,101,3-4-2-1,4-4-2,7.1,6.4,3,1,H,49,51,,,,,10,11,5,3,3,4,4,5,6,6,2,1,0,0,10,14,400,409,83,75,23,17,31,38,3,6,17,30,10,6,4,2,28,12,2,2,2,2,0,0,14,13,3,2,64,101,Amman,Jordan,FALSE
4523717,2025-03-20T18:15:00.000Z,893084,World Cup Qualification AFC 3rd Round Grp. B,7,5819,5821,Iraq,Kuwait,56,134,4-2-3-1,4-2-3-1,6.6,7,2,2,D,62,38,,,,,18,4,7,2,8,2,10,2,8,2,1,2,1,0,40,3,443,290,81,70,29,50,59,36,12,0,13,22,5,14,0,3,9,37,0,5,2,6,0,1,9,10,0,1,56,134,Basra,Iraq,FALSE
4523728,2025-03-20T18:15:00.000Z,893085,World Cup Qualification AFC 3rd Round Grp. C,7,7795,5822,Saudi Arabia,China,59,90,4-1-4-1,4-2-3-1,7.4,6.2,1,0,H,80,20,,,,,19,4,7,0,8,0,16,3,3,1,4,0,3,0,43,11,743,187,91,68,30,0,66,45,5,3,19,17,6,12,4,4,31,34,0,7,0,1,0,1,4,9,5,0,59,90,Riyadh,Saudi Arabia,FALSE
4341221,2025-03-21T21:30:00.000Z,886903,World Cup Qualification CAF Grp. E,5,121281,6262,Niger,Morocco,122,14,4-3-3,4-3-3,6.6,7.2,1,2,A,31,69,,,,,6,14,2,5,4,7,5,9,1,5,1,3,0,1,12,37,310,669,73,89,80,33,39,68,0,7,22,14,11,7,2,0,22,10,3,1,3,2,0,0,13,15,0,2,122,14,,,
4341326,2025-03-24T21:00:00.000Z,886906,World Cup Qualification CAF Grp. H,6,6719,6020,Tunisia,Malawi,52,131,4-3-3,3-5-2,7.5,6.5,2,0,H,73,27,,,,,27,11,7,3,9,6,17,5,10,6,6,3,4,3,52,12,579,212,86,65,30,17,65,27,8,0,13,23,5,13,1,11,20,46,3,5,2,3,0,1,13,13,0,2,52,131,Radès,Tunisia,FALSE
4523729,2025-03-25T10:35:00.000Z,893085,World Cup Qualification AFC 3rd Round Grp. C,8,6715,7795,Japan,Saudi Arabia,15,59,3-4-2-1,5-4-1,6.9,6.6,0,0,D,78,22,,,,,12,1,2,0,8,1,9,1,3,0,2,0,2,0,26,1,715,212,90,52,19,100,57,21,9,0,7,26,6,10,0,2,9,22,0,2,0,0,0,0,10,3,3,0,15,59,Saitama,Japan,FALSE
4523719,2025-03-25T11:00:00.000Z,893084,World Cup Qualification AFC 3rd Round Grp. B,8,7804,5816,South Korea,Jordan,23,64,4-2-3-1,3-4-3,6.9,6.5,1,1,D,75,25,,,,,12,11,3,2,7,5,8,6,4,5,3,1,2,1,28,15,620,208,86,63,40,33,55,38,10,3,21,13,11,7,4,2,10,24,2,3,0,2,0,0,12,9,2,0,23,64,Suwon,South Korea,FALSE
4523730,2025-03-25T11:00:00.000Z,893085,World Cup Qualification AFC 3rd Round Grp. C,8,5822,6716,China,Australia,90,26,4-3-1-2,3-4-2-1,6.3,7,0,2,A,49,51,,,,,12,8,1,3,7,4,8,7,4,1,1,3,1,3,21,17,452,474,87,85,32,13,36,56,6,6,19,8,8,6,2,4,21,22,0,1,1,0,0,0,10,3,2,0,90,26,Hangzhou,China,FALSE
4523653,2025-03-25T13:45:00.000Z,893083,World Cup Qualification AFC 3rd Round Grp. A,8,5893,5902,Kyrgyzstan,Qatar,107,48,5-3-2,3-4-3,7.2,6.4,3,1,H,45,55,,,,,15,9,5,4,7,3,7,3,8,6,0,1,0,0,21,10,387,475,83,84,27,15,63,45,5,6,12,12,6,4,2,3,25,20,3,2,2,1,0,1,12,7,1,0,107,48,Bishkek,Kyrgyzstan,FALSE
4523731,2025-03-25T13:45:00.000Z,893085,World Cup Qualification AFC 3rd Round Grp. C,8,6324,5901,Indonesia,Bahrain,127,81,3-4-2-1,4-2-3-1,6.9,6.6,1,0,H,42,58,,,,,7,7,3,1,4,5,6,2,1,5,3,1,2,1,11,14,326,443,80,84,38,18,41,47,4,3,11,24,9,4,1,0,26,18,1,2,3,2,0,0,14,8,4,0,127,81,Jakarta,Indonesia,FALSE
4341132,2025-03-25T16:00:00.000Z,886901,World Cup Qualification CAF Grp. C,6,5883,6316,Benin,South Africa,94,57,4-2-3-1,4-2-3-1,6.2,7.4,0,2,A,36,64,,,,,4,11,1,4,3,3,2,7,2,4,1,3,1,1,4,19,293,520,80,87,14,45,55,42,0,6,10,11,10,7,4,0,18,16,2,1,2,0,0,0,9,13,3,2,94,57,Abidjan,Ivory Coast,TRUE
4523654,2025-03-25T16:00:00.000Z,893083,World Cup Qualification AFC 3rd Round Grp. A,8,6711,8700,Iran,Uzbekistan,18,58,4-2-3-1,3-4-3,7.1,6.9,2,2,D,61,39,,,,,20,13,8,4,6,4,14,8,6,5,4,2,3,1,27,18,464,295,80,73,29,29,32,33,6,5,16,12,8,4,5,8,26,33,2,4,0,0,0,0,13,11,1,1,18,58,Tehran,Iran,FALSE
4523652,2025-03-25T18:15:00.000Z,893083,World Cup Qualification AFC 3rd Round Grp. A,8,6330,5789,North Korea,United Arab Emirates,115,63,4-4-2,4-2-3-1,6.5,7.2,1,2,A,31,69,,,,,7,20,2,7,4,8,7,11,0,9,1,2,0,1,10,32,305,675,69,85,36,29,33,65,4,4,8,17,13,8,5,1,36,17,5,1,3,2,0,0,14,11,0,3,115,63,Riyadh,Saudi Arabia,TRUE
4523721,2025-03-25T18:15:00.000Z,893084,World Cup Qualification AFC 3rd Round Grp. B,8,5821,5824,Kuwait,Oman,134,80,4-2-3-1,4-2-3-1,6.6,7.1,0,1,A,48,52,,,,,9,7,1,2,5,4,6,5,3,2,2,1,2,0,15,17,442,500,83,86,14,17,46,58,5,4,19,14,11,13,1,3,18,23,1,1,1,1,0,0,10,9,0,3,134,80,Kuwait City,Kuwait,FALSE
4523720,2025-03-25T18:15:00.000Z,893084,World Cup Qualification AFC 3rd Round Grp. B,8,6333,5819,Palestine,Iraq,101,56,4-4-2,3-5-2,7.4,6.4,2,1,H,54,46,,,,,15,13,5,3,8,4,10,10,5,3,3,1,1,0,21,21,401,352,82,75,17,42,52,49,11,9,23,12,5,9,6,2,37,19,2,3,2,3,0,0,5,13,0,0,101,56,Amman,Jordan,TRUE
4196577,2025-03-25T20:00:00.000Z,884579,World Cup Qualification CONMEBOL,14,5797,5796,Bolivia,Uruguay,79,11,3-4-1-2,4-4-2,7.2,6.7,0,0,D,66,34,,,,,32,11,7,0,13,7,11,5,21,6,1,0,1,0,26,17,417,214,86,69,29,9,48,37,16,3,19,19,15,12,4,11,30,28,0,7,1,2,0,0,10,5,0,0,79,11,El Alto,Bolivia,FALSE
4341243,2025-03-25T21:30:00.000Z,886903,World Cup Qualification CAF Grp. E,6,6262,7941,Morocco,Tanzania,14,106,4-3-3,4-3-3,7.1,6.2,2,0,H,75,25,,,,,9,6,3,2,4,4,7,2,2,4,2,1,0,1,25,3,708,237,91,75,36,0,61,31,8,0,9,16,5,7,0,2,3,30,2,1,0,1,0,0,7,18,2,7,14,106,Oujda,Morocco,FALSE
4196576,2025-03-26T00:00:00.000Z,884579,World Cup Qualification CONMEBOL,14,5800,5798,Venezuela,Peru,47,40,4-2-2-2,4-3-3,7,6.7,1,0,H,39,61,,,,,12,11,5,1,4,5,8,5,4,6,2,0,1,0,18,16,279,444,75,84,18,15,53,50,4,1,14,16,10,5,5,3,30,12,1,4,3,2,0,0,15,14,2,0,47,40,Maturín,Venezuela,FALSE
4196578,2025-03-26T00:00:00.000Z,884579,World Cup Qualification CONMEBOL,14,6706,8256,Argentina,Brazil,1,5,4-1-4-1,4-2-3-1,7,6.1,4,1,H,56,44,,,,,12,3,7,1,5,1,7,0,5,3,4,0,1,0,26,3,527,426,90,88,27,0,69,50,6,0,12,19,5,5,1,0,8,14,0,3,5,5,0,0,12,19,0,0,1,5,Buenos Aires,Argentina,FALSE
4196579,2025-03-26T00:00:00.000Z,884579,World Cup Qualification CONMEBOL,14,9762,6707,Chile,Ecuador,50,24,4-3-3,3-4-2-1,6.9,6.8,0,0,D,60,40,,,,,16,7,2,2,8,1,6,4,10,3,0,0,0,0,17,13,594,399,86,77,17,17,49,33,2,2,18,12,13,3,4,5,17,21,2,2,1,2,0,0,15,15,0,3,50,24,Santiago,Chile,FALSE
4196575,2025-03-26T00:00:00.000Z,884579,World Cup Qualification CONMEBOL,14,8258,6724,Colombia,Paraguay,12,53,4-2-3-1,4-2-3-1,6.7,6.7,2,2,D,61,39,,,,,10,21,5,6,5,8,9,11,1,10,5,3,3,2,16,16,337,209,77,73,21,19,31,39,5,4,9,16,4,10,8,0,30,29,3,3,2,4,0,0,13,13,0,3,12,53,Barranquilla,Colombia,FALSE
4454401,2025-06-04T19:00:00.000Z,890642,World Cup Qualification CONCACAF 2nd Round Grp. E,4,287980,262135,Dominica,British Virgin Islands,184,207,4-3-3,4-4-1-1,7.5,6.1,3,0,H,50,50,,,,,13,12,5,2,8,5,10,5,3,7,3,2,1,2,24,12,267,259,81,76,33,27,49,50,5,5,15,17,7,6,5,0,28,22,2,2,0,4,0,0,10,10,2,3,184,207,Roseau,Dominica,FALSE
4416467,2025-06-04T21:00:00.000Z,890638,World Cup Qualification CONCACAF 2nd Round Grp. D,4,262133,127409,Montserrat,Belize,180,179,4-2-3-1,4-3-3,7.4,6.5,1,0,H,29,71,,,,,7,8,3,4,4,4,6,6,1,2,2,0,2,0,10,14,182,456,64,86,42,11,44,53,1,2,26,15,7,8,1,1,26,21,3,1,2,3,0,0,17,16,1,6,180,179,Couva,Trinidad and Tobago,TRUE
4416457,2025-06-04T21:00:00.000Z,890639,World Cup Qualification CONCACAF 2nd Round Grp. C,4,5886,262131,Barbados,Aruba,176,195,3-4-2-1,4-2-3-1,6.8,6.9,1,1,D,66,34,,,,,19,8,8,4,3,2,14,6,5,2,6,1,5,0,37,8,396,211,87,70,22,33,70,35,11,1,7,35,9,5,2,8,15,32,3,7,3,5,0,0,13,23,2,1,176,195,Wildey,Barbados,FALSE
4416437,2025-06-04T23:00:00.000Z,890640,World Cup Qualification CONCACAF 2nd Round Grp. B,4,6548,73596,Grenada,Bahamas,174,204,4-2-3-1,4-3-3,7.7,5.8,6,0,H,73,27,,,,,23,5,13,2,8,0,16,0,7,5,7,0,1,0,52,,522,204,88,68,34,0,65,17,10,1,16,31,4,10,3,2,10,48,2,7,1,0,0,0,15,7,4,2,174,204,St. George's,Grenada,FALSE
4416447,2025-06-04T23:00:00.000Z,890641,World Cup Qualification CONCACAF 2nd Round Grp. A,4,5943,287982,Bermuda,Cayman Islands,168,191,4-1-4-1,4-2-3-1,7.4,5.9,5,0,H,65,35,,,,,17,5,9,1,6,2,8,3,9,2,6,0,2,0,34,9,452,243,80,62,11,29,47,32,6,1,17,29,15,16,2,2,17,31,1,4,0,3,0,0,15,16,1,1,168,191,Devonshire Parish,Bermuda,FALSE
4454404,2025-06-04T23:00:00.000Z,890643,World Cup Qualification CONCACAF 2nd Round Grp. F,4,5923,262132,Saint Vincent and the Grenadines,Anguilla,172,209,4-2-3-1,4-1-4-1,7.7,6.1,6,0,H,66,34,,,,,21,3,10,1,8,1,13,1,8,2,6,0,1,0,37,4,493,254,85,69,30,17,69,26,9,1,21,27,12,18,2,3,10,38,0,4,1,0,0,0,9,8,4,1,172,209,Kingstown,Saint Vincent and the Grenadines,FALSE
4523732,2025-06-05T11:10:00.000Z,893085,World Cup Qualification AFC 3rd Round Grp. C,9,6716,6715,Australia,Japan,26,15,3-4-2-1,3-4-2-1,6.8,6.5,1,0,H,31,69,,,,,6,13,3,1,3,5,4,7,2,6,0,0,0,0,12,15,297,640,73,89,33,19,40,64,1,8,17,13,9,5,7,0,22,21,1,2,0,0,0,0,8,13,0,1,26,15,Perth,Australia,FALSE
4523734,2025-06-05T13:45:00.000Z,893085,World Cup Qualification AFC 3rd Round Grp. C,9,6324,5822,Indonesia,China,123,94,3-4-2-1,4-3-1-2,7.2,6.4,1,0,H,48,52,,,,,13,5,3,1,7,4,7,2,6,3,1,1,0,1,25,12,350,374,80,84,25,15,46,51,3,5,17,18,7,8,0,3,15,27,1,2,2,3,0,0,12,16,1,0,123,94,Jakarta,Indonesia,FALSE
4523650,2025-06-05T16:00:00.000Z,893083,World Cup Qualification AFC 3rd Round Grp. A,9,5789,8700,United Arab Emirates,Uzbekistan,65,57,4-2-3-1,3-4-3,6.7,6.9,0,0,D,61,39,,,,,10,4,6,0,2,2,7,3,3,1,0,1,0,1,13,10,589,365,89,81,33,33,55,42,2,3,13,13,1,11,2,2,24,13,0,6,1,1,0,0,12,13,0,0,65,57,Abu Dhabi,United Arab Emirates,FALSE
4523723,2025-06-05T16:00:00.000Z,893084,World Cup Qualification AFC 3rd Round Grp. B,9,5824,5816,Oman,Jordan,77,62,5-4-1,3-4-3,6.2,7.3,0,3,A,59,41,,,,,10,9,2,4,4,2,7,4,3,5,1,2,1,0,10,12,496,340,90,86,7,11,53,47,3,3,17,15,3,3,3,4,19,25,1,2,2,1,0,0,10,13,0,1,77,62,Muscat,Oman,FALSE
4523733,2025-06-05T16:00:00.000Z,893085,World Cup Qualification AFC 3rd Round Grp. C,9,5901,7795,Bahrain,Saudi Arabia,84,58,4-4-2,4-3-3,6.3,7.3,0,2,A,54,46,,,,,17,10,2,3,13,5,11,6,6,4,3,4,3,2,19,21,415,369,78,72,30,50,41,49,6,2,15,18,3,7,2,2,25,47,1,2,2,2,0,0,4,10,4,5,84,58,Riffa,Bahrain,FALSE
4523649,2025-06-05T18:15:00.000Z,893083,World Cup Qualification AFC 3rd Round Grp. A,9,6330,5893,North Korea,Kyrgyzstan,118,103,4-4-2,5-3-2,6.8,6.8,2,2,D,46,54,,,,,10,14,5,3,4,8,6,4,4,10,3,1,2,0,16,15,367,425,80,81,30,37,48,50,3,2,9,12,13,10,2,1,32,20,2,3,2,1,0,0,15,6,0,1,118,103,Riyadh,Saudi Arabia,TRUE
4523651,2025-06-05T18:15:00.000Z,893083,World Cup Qualification AFC 3rd Round Grp. A,9,5902,6711,Qatar,Iran,55,18,4-2-3-1,4-2-3-1,6.9,6.3,1,0,H,52,48,,,,,6,6,3,3,2,3,3,4,3,2,1,0,0,0,14,15,511,474,88,86,33,38,61,44,3,3,13,15,4,6,0,1,18,16,3,2,3,2,0,1,15,19,4,0,55,18,Al Rayyan,Qatar,FALSE
4523724,2025-06-05T18:15:00.000Z,893084,World Cup Qualification AFC 3rd Round Grp. B,9,5821,6333,Kuwait,Palestine,134,101,4-2-3-1,4-2-3-1,6.4,7.2,0,2,A,66,34,,,,,7,15,2,6,5,5,5,13,2,2,1,4,1,2,16,36,460,235,81,72,15,31,53,37,10,5,28,24,3,7,4,0,15,32,4,2,3,2,0,0,8,12,2,2,134,101,Kuwait City,Kuwait,FALSE
4523722,2025-06-05T18:15:00.000Z,893084,World Cup Qualification AFC 3rd Round Grp. B,9,5819,7804,Iraq,South Korea,59,23,4-3-3,4-2-3-1,6.2,7.4,0,2,A,24,76,,,,,5,13,2,7,3,4,2,8,3,5,1,4,1,3,7,31,223,698,64,88,0,20,20,49,1,10,15,12,11,9,2,0,25,9,5,2,1,4,1,0,8,12,3,2,59,23,Basra,Iraq,FALSE
4196564,2025-06-05T23:00:00.000Z,884579,World Cup Qualification CONMEBOL,15,6724,5796,Paraguay,Uruguay,48,13,4-4-2,4-3-3,7.1,6.5,2,0,H,29,71,,,,,12,5,5,1,3,3,6,4,6,1,2,0,0,0,20,9,167,413,52,82,33,9,28,61,5,7,18,15,9,6,1,4,25,36,1,3,2,0,0,0,18,10,2,0,48,13,Asunción,Paraguay,FALSE
4196553,2025-06-05T23:00:00.000Z,884579,World Cup Qualification CONMEBOL,15,6707,8256,Ecuador,Brazil,24,5,4-4-2,4-3-3,6.7,6.8,0,0,D,52,48,,,,,7,3,3,2,3,1,2,3,5,0,1,1,1,1,11,20,485,449,88,84,6,29,50,53,4,3,13,25,10,5,0,1,13,25,2,3,0,0,0,0,14,9,2,0,24,5,Guayaquil,Ecuador,FALSE
4196563,2025-06-06T01:00:00.000Z,884579,World Cup Qualification CONMEBOL,15,9762,6706,Chile,Argentina,52,1,4-3-3,4-2-3-1,6.4,7.2,0,1,A,34,66,,,,,7,10,3,4,2,3,4,6,3,4,1,3,1,2,14,19,364,744,81,91,24,0,39,66,1,4,20,20,12,13,2,2,7,16,3,3,4,2,0,0,9,9,2,2,52,1,Santiago,Chile,FALSE
4416446,2025-06-06T19:00:00.000Z,890641,World Cup Qualification CONCACAF 2nd Round Grp. A,4,6101,5857,Antigua and Barbuda,Cuba,159,167,3-4-3,4-5-1,6.3,7,0,1,A,27,73,,,,,4,19,1,3,2,8,3,6,1,13,0,1,0,0,6,18,194,559,61,88,20,25,28,70,3,6,14,5,15,5,8,1,20,17,2,1,2,1,1,0,9,12,1,2,159,167,Piggotts,Antigua and Barbuda,FALSE
4196580,2025-06-06T20:30:00.000Z,884579,World Cup Qualification CONMEBOL,15,8258,5798,Colombia,Peru,14,42,4-2-3-1,4-2-3-1,6.9,6.6,0,0,D,70,30,,,,,15,4,0,1,7,2,6,1,9,3,0,1,0,1,30,7,603,257,88,69,20,10,59,19,2,4,13,12,10,11,1,7,11,35,1,0,1,1,0,0,10,5,4,1,14,42,Barranquilla,Colombia,FALSE
4196565,2025-06-06T22:00:00.000Z,884579,World Cup Qualification CONMEBOL,15,5800,5797,Venezuela,Bolivia,47,80,4-2-3-1,4-3-3,7.1,6.2,2,0,H,41,59,,,,,10,9,5,2,5,5,8,4,2,5,2,0,1,0,14,10,291,425,80,85,38,23,53,55,5,2,21,18,12,6,2,0,18,16,2,4,1,2,0,0,12,18,3,1,47,80,Maturín,Venezuela,FALSE
4416481,2025-06-06T22:00:00.000Z,890643,World Cup Qualification CONCACAF 2nd Round Grp. F,4,127411,5756,Suriname,Puerto Rico,137,157,4-2-3-1,3-4-1-2,7.3,6.5,1,0,H,63,37,,,,,15,3,3,0,7,2,9,1,6,2,4,0,3,0,41,3,488,289,87,75,43,0,56,48,6,4,12,27,5,4,1,4,15,35,0,2,1,1,0,0,11,13,1,0,137,157,Paramaribo,Suriname,FALSE
4416458,2025-06-06T23:30:00.000Z,890639,World Cup Qualification CONCACAF 2nd Round Grp. C,4,287981,127408,Curaçao,Saint Lucia,90,165,4-2-3-1,4-1-4-1,7.6,6,4,0,H,66,34,,,,,27,6,10,1,8,4,21,4,6,2,7,1,4,1,63,7,506,256,90,75,17,29,73,38,8,2,18,20,17,7,1,9,7,24,1,6,1,0,0,0,14,7,3,1,90,165,Willemstad,Curaçao,FALSE
4416436,2025-06-06T23:30:00.000Z,890640,World Cup Qualification CONCACAF 2nd Round Grp. B,4,7724,5924,Trinidad and Tobago,Saint Kitts and Nevis,100,145,4-5-1,4-4-2,7.5,6,6,2,H,58,42,,,,,23,10,15,6,7,3,16,5,7,5,4,0,1,0,37,12,433,302,88,79,21,25,55,53,6,3,7,16,8,5,1,1,7,20,4,9,0,1,0,0,13,13,2,1,100,145,Port of Spain,Trinidad and Tobago,FALSE
4416468,2025-06-07T02:00:00.000Z,890638,World Cup Qualification CONCACAF 2nd Round Grp. D,4,5807,6222,Nicaragua,Guyana,133,152,4-5-1,4-4-2,7.2,6.5,1,0,H,54,46,,,,,25,13,4,3,15,6,16,10,9,3,3,1,2,1,36,21,312,273,78,73,22,12,48,25,6,3,10,16,12,5,5,6,20,21,2,3,3,5,0,0,19,18,1,1,133,152,Managua,Nicaragua,FALSE
4416475,2025-06-07T02:00:00.000Z,890642,World Cup Qualification CONCACAF 2nd Round Grp. E,4,5858,262134,Guatemala,Dominican Republic,106,139,4-3-3,4-2-3-1,6.9,6.2,4,2,H,52,48,,,,,12,19,6,8,4,9,6,12,6,7,3,3,2,2,13,16,336,308,80,78,23,33,40,40,4,3,13,14,8,4,2,2,24,22,6,2,2,2,0,0,10,13,1,4,106,139,Guatemala City,Guatemala,FALSE
4416445,2025-06-07T19:00:00.000Z,890641,World Cup Qualification CONCACAF 2nd Round Grp. A,5,287982,5808,Cayman Islands,Honduras,191,75,4-2-3-1,4-2-3-1,6.2,7.4,0,1,A,15,85,,,,,1,31,0,8,0,19,0,22,1,9,0,5,0,5,1,49,116,653,44,88,0,45,16,69,0,15,14,10,8,5,4,1,46,10,8,0,2,1,0,0,15,5,1,3,191,75,George Town,Cayman Islands,FALSE
4454402,2025-06-07T19:00:00.000Z,890642,World Cup Qualification CONCACAF 2nd Round Grp. E,5,262135,5806,British Virgin Islands,Jamaica,207,63,4-4-1-1,4-3-3,6.3,7,0,1,A,29,71,,,,,2,15,2,5,0,4,2,8,0,7,0,2,0,2,4,23,153,359,71,86,0,31,43,52,0,5,18,8,5,4,5,0,23,14,4,3,0,1,0,0,10,12,0,0,207,63,Road Town,British Virgin Islands,FALSE
4454405,2025-06-07T19:00:00.000Z,890643,World Cup Qualification CONCACAF 2nd Round Grp. F,5,262132,6327,Anguilla,El Salvador,209,81,4-1-4-1,4-2-3-1,6.2,7.8,0,3,A,14,86,,,,,0,41,0,14,0,10,0,23,0,18,0,7,0,5,1,65,130,822,43,93,0,23,18,66,0,14,15,14,8,8,17,0,60,5,10,0,0,0,0,0,4,6,0,1,209,81,The Valley,Anguilla,FALSE
